,model,tmscore
0,af3_jian_0,0.83
1,af3_jian_1,0.787
2,af3_jian_2,0.857
3,af3_jian_3,0.859
4,af3_jian_4,0.844
5,af3_jian_5,0.842
6,af3_jian_6,0.824
7,af3_jian_7,0.836
8,af3_jian_8,0.793
9,af3_jian_9,0.844
10,af3_pawan_0,0.898
11,af3_pawan_1,0.916
12,af3_pawan_2,0.912
13,af3_pawan_3,0.91
14,af3_pawan_4,0.808
15,af3_pawan_5,0.831
16,af3_pawan_6,0.889
17,af3_pawan_7,0.878
18,af3_pawan_8,0.861
19,af3_pawan_9,0.919
20,afsample_v1_0,0.765
21,afsample_v1_1,0.726
22,afsample_v1_2,0.728
23,afsample_v1_3,0.721
24,afsample_v1_4,0.744
25,afsample_v1_not_0,0.715
26,afsample_v1_not_1,0.767
27,afsample_v1_not_2,0.771
28,afsample_v1_not_3,0.729
29,afsample_v1_not_4,0.771
30,afsample_v1_r21_not_0,0.699
31,afsample_v1_r21_not_1,0.746
32,afsample_v1_r21_not_2,0.704
33,afsample_v1_r21_not_3,0.722
34,afsample_v1_r21_not_4,0.722
35,afsample_v2_0,0.738
36,afsample_v2_1,0.719
37,afsample_v2_2,0.78
38,afsample_v2_3,0.78
39,afsample_v2_4,0.774
40,afsample_v2_not_0,0.753
41,afsample_v2_not_1,0.746
42,afsample_v2_not_2,0.741
43,afsample_v2_not_3,0.763
44,afsample_v2_not_4,0.725
45,afsample_v2_r21_not_0,0.746
46,afsample_v2_r21_not_1,0.742
47,afsample_v2_r21_not_2,0.768
48,afsample_v2_r21_not_3,0.744
49,afsample_v2_r21_not_4,0.752
50,colabfold_casp16_web_0,0.927
51,colabfold_casp16_web_1,0.873
52,colabfold_casp16_web_2,0.869
53,colabfold_casp16_web_3,0.919
54,colabfold_casp16_web_4,0.925
55,colabfold_casp16_web_not_0,0.782
56,colabfold_casp16_web_not_1,0.902
57,colabfold_casp16_web_not_2,0.793
58,colabfold_casp16_web_not_3,0.85
59,colabfold_casp16_web_not_4,0.782
60,deepmsa2_0_0,0.917
61,deepmsa2_0_1,0.869
62,deepmsa2_0_2,0.911
63,deepmsa2_0_3,0.812
64,deepmsa2_0_4,0.67
65,deepmsa2_1_0,0.916
66,deepmsa2_1_1,0.881
67,deepmsa2_1_2,0.889
68,deepmsa2_1_3,0.901
69,deepmsa2_1_4,0.884
70,deepmsa2_10_0,0.919
71,deepmsa2_10_1,0.71
72,deepmsa2_10_2,0.812
73,deepmsa2_10_3,0.723
74,deepmsa2_10_4,0.725
75,deepmsa2_2_0,0.889
76,deepmsa2_2_1,0.706
77,deepmsa2_2_2,0.735
78,deepmsa2_2_3,0.721
79,deepmsa2_2_4,0.698
80,deepmsa2_3_0,0.712
81,deepmsa2_3_1,0.662
82,deepmsa2_3_2,0.691
83,deepmsa2_3_3,0.694
84,deepmsa2_3_4,0.694
85,deepmsa2_4_0,0.883
86,deepmsa2_4_1,0.929
87,deepmsa2_4_2,0.91
88,deepmsa2_4_3,0.868
89,deepmsa2_4_4,0.822
90,deepmsa2_5_0,0.782
91,deepmsa2_5_1,0.826
92,deepmsa2_5_2,0.723
