,model,tmscore
0,af3_jian_0,0.881
1,af3_jian_1,0.88
2,af3_jian_2,0.88
3,af3_jian_3,0.883
4,af3_jian_4,0.88
5,af3_jian_5,0.88
6,af3_jian_6,0.88
7,af3_jian_7,0.882
8,af3_jian_8,0.882
9,af3_jian_9,0.873
10,af3_pawan_0,0.884
11,af3_pawan_1,0.881
12,af3_pawan_2,0.882
13,af3_pawan_3,0.884
14,af3_pawan_4,0.876
15,af3_pawan_5,0.885
16,af3_pawan_6,0.88
17,af3_pawan_7,0.879
18,af3_pawan_8,0.881
19,af3_pawan_9,0.883
20,afsample_v1_0,0.612
21,afsample_v1_1,0.5
22,afsample_v1_2,0.475
23,afsample_v1_3,0.306
24,afsample_v1_4,0.578
25,afsample_v1_not_0,0.32
26,afsample_v1_not_1,0.561
27,afsample_v1_not_2,0.622
28,afsample_v1_not_3,0.572
29,afsample_v1_not_4,0.57
30,afsample_v1_r21_not_0,0.609
31,afsample_v1_r21_not_1,0.539
32,afsample_v1_r21_not_2,0.571
33,afsample_v1_r21_not_3,0.219
34,afsample_v1_r21_not_4,0.495
35,afsample_v2_0,0.815
36,afsample_v2_1,0.795
37,afsample_v2_2,0.808
38,afsample_v2_3,0.812
39,afsample_v2_4,0.81
40,afsample_v2_not_0,0.813
41,afsample_v2_not_1,0.81
42,afsample_v2_not_2,0.81
43,afsample_v2_not_3,0.812
44,afsample_v2_not_4,0.816
45,afsample_v2_r21_not_0,0.802
46,afsample_v2_r21_not_1,0.82
47,afsample_v2_r21_not_2,0.821
48,afsample_v2_r21_not_3,0.768
49,afsample_v2_r21_not_4,0.815
50,deepmsa2_0_0,0.811
51,deepmsa2_0_1,0.808
52,deepmsa2_0_2,0.805
53,deepmsa2_0_3,0.803
54,deepmsa2_0_4,0.815
55,deepmsa2_1_0,0.81
56,deepmsa2_1_1,0.814
57,deepmsa2_1_2,0.816
58,deepmsa2_1_3,0.808
59,deepmsa2_1_4,0.817
60,deepmsa2_2_0,0.81
61,deepmsa2_2_1,0.816
62,deepmsa2_2_2,0.818
63,deepmsa2_2_3,0.823
64,deepmsa2_2_4,0.796
65,deepmsa2_3_0,0.789
66,deepmsa2_3_1,0.789
67,deepmsa2_3_2,0.799
68,deepmsa2_3_3,0.79
69,deepmsa2_3_4,0.788
70,deepmsa2_4_0,0.795
71,deepmsa2_4_1,0.789
72,deepmsa2_4_2,0.792
73,deepmsa2_4_3,0.805
74,deepmsa2_4_4,0.78
75,deepmsa2_5_0,0.81
76,deepmsa2_5_1,0.828
77,deepmsa2_5_2,0.816
78,deepmsa2_5_3,0.816
79,deepmsa2_5_4,0.813
80,deepmsa2_6_0,0.804
81,deepmsa2_6_1,0.816
82,deepmsa2_6_2,0.814
83,deepmsa2_6_3,0.816
84,deepmsa2_6_4,0.816
85,deepmsa2_7_0,0.808
86,deepmsa2_7_1,0.804
87,deepmsa2_7_2,0.814
88,deepmsa2_7_3,0.815
89,deepmsa2_7_4,0.77
90,def_mul_comp_0,0.82
91,def_mul_comp_1,0.816
92,def_mul_comp_2,0.82
93,def_mul_comp_3,0.806
94,def_mul_comp_4,0.797
95,def_mul_drop_nos_0,0.804
96,def_mul_drop_nos_1,0.813
97,def_mul_drop_nos_2,0.803
98,def_mul_drop_nos_3,0.817
99,def_mul_drop_nos_4,0.805
100,def_mul_drop_s_0,0.804
101,def_mul_drop_s_1,0.804
102,def_mul_drop_s_2,0.818
103,def_mul_drop_s_3,0.817
104,def_mul_drop_s_4,0.802
105,def_mul_esm_msa_0,0.806
106,def_mul_esm_msa_1,0.803
107,def_mul_esm_msa_2,0.821
108,def_mul_esm_msa_3,0.807
109,def_mul_esm_msa_4,0.819
110,def_mul_nopair_0,0.818
111,def_mul_nopair_1,0.795
112,def_mul_nopair_2,0.813
113,def_mul_nopair_3,0.804
114,def_mul_nopair_4,0.806
115,def_mul_not_drop_nos_0,0.799
116,def_mul_not_drop_nos_1,0.802
117,def_mul_not_drop_nos_2,0.762
118,def_mul_not_drop_nos_3,0.811
119,def_mul_not_drop_nos_4,0.805
120,def_mul_not_drop_s_0,0.814
121,def_mul_not_drop_s_1,0.798
122,def_mul_not_drop_s_2,0.802
123,def_mul_not_drop_s_3,0.791
124,def_mul_not_drop_s_4,0.792
125,def_mul_notemp_0,0.786
126,def_mul_notemp_1,0.789
127,def_mul_notemp_2,0.773
128,def_mul_notemp_3,0.797
129,def_mul_notemp_4,0.77
130,def_mul_pdb_0,0.808
131,def_mul_pdb_1,0.808
132,def_mul_pdb_2,0.804
133,def_mul_pdb_3,0.807
134,def_mul_pdb_4,0.8
135,def_mul_pdb70_0,0.823
136,def_mul_pdb70_1,0.82
137,def_mul_pdb70_2,0.83
138,def_mul_pdb70_3,0.824
139,def_mul_pdb70_4,0.811
140,def_mul_struct_0,0.813
141,def_mul_struct_1,0.815
142,def_mul_struct_2,0.819
143,def_mul_struct_3,0.818
144,def_mul_struct_4,0.818
145,default_multimer_0,0.82
146,default_multimer_1,0.826
147,default_multimer_2,0.818
148,default_multimer_3,0.802
149,default_multimer_4,0.81
150,pdb_inter_prot_sto_0,0.806
151,pdb_inter_prot_sto_1,0.814
152,pdb_inter_prot_sto_2,0.806
153,pdb_inter_prot_sto_3,0.817
154,pdb_inter_prot_sto_4,0.807
155,pdb_inter_ref_a3m_0,0.813
156,pdb_inter_ref_a3m_1,0.815
157,pdb_inter_ref_a3m_2,0.811
158,pdb_inter_ref_a3m_3,0.811
159,pdb_inter_ref_a3m_4,0.813
160,pdb_inter_ref_sto_0,0.813
161,pdb_inter_ref_sto_1,0.811
162,pdb_inter_ref_sto_2,0.815
163,pdb_inter_ref_sto_3,0.812
164,pdb_inter_ref_sto_4,0.82
165,spec_comp_0,0.804
166,spec_comp_1,0.814
167,spec_comp_2,0.806
168,spec_comp_3,0.808
169,spec_comp_4,0.821
170,spec_inter_prot_sto_0,0.82
171,spec_inter_prot_sto_1,0.816
172,spec_inter_prot_sto_2,0.803
173,spec_inter_prot_sto_3,0.811
174,spec_inter_prot_sto_4,0.772
175,spec_inter_ref_a3m_0,0.806
176,spec_inter_ref_a3m_1,0.803
177,spec_inter_ref_a3m_2,0.799
178,spec_inter_ref_a3m_3,0.803
179,spec_inter_ref_a3m_4,0.798
180,spec_inter_ref_sto_0,0.807
181,spec_inter_ref_sto_1,0.804
182,spec_inter_ref_sto_2,0.819
183,spec_inter_ref_sto_3,0.82
184,spec_inter_ref_sto_4,0.795
185,spec_pdb_0,0.826
186,spec_pdb_1,0.803
187,spec_pdb_2,0.813
188,spec_pdb_3,0.8
189,spec_pdb_4,0.816
